customer_id,churn_risk_score
0871-URUWO,0.7720078884758922
4713-LZDRV,0.7719511398148133
8740-CRYFY,0.7709805048768391
5960-WPXQM,0.7709673854398681
6979-ZNSFF,0.7709379585275539
2514-GINMM,0.7709083414361347
1761-AEZZR,0.7709017803309466
9300-RENDD,0.7708492867351888
7240-ETPTR,0.7708073395844828
7439-DKZTW,0.7707705304945012
8058-INTPH,0.7701708764446038
5494-HECPR,0.7700919565837571
0365-BZUWY,0.7700656314071312
8258-GSTJK,0.769770876237725
9231-ZJYAM,0.7697300444020386
9944-HKVVB,0.769581849609759
7576-OYWBN,0.7695010463151987
4078-SAYYN,0.7693872105012716
2454-RPBRZ,0.7690686068887485
9507-EXLTT,0.7688024132640631
3091-FYHKI,0.7686850900323728
0841-NULXI,0.7686718785558205
6127-ISGTU,0.7679366857332532
7218-HKQFK,0.7678158545131252
8779-QRDMV,0.7677236007665955
1184-PJVDB,0.767438949230834
9965-YOKZB,0.7672029725233519
8835-VSDSE,0.766985918412478
0236-HFWSV,0.7667968712546536
2880-FPNAE,0.7664527507189933
2799-ARNLO,0.7656200068310579
4234-XTNEA,0.7656027726477643
6015-VVHHE,0.7655541240518966
2371-JQHZZ,0.7655177444364878
7321-VGNKU,0.7653682482882355
7590-VHVEG,0.7653633824063577
2672-HUYVI,0.7653423233225736
5095-AESKG,0.7653063861780292
0011-IGKFF,0.7652651506360468
1569-TTNYJ,0.7652166069304175
1465-VINDH,0.765115499179568
4143-OOBWZ,0.765008227874866
3387-VATUS,0.76498545160185
6583-KQJLK,0.7646166651721177
1078-TDCRN,0.7645915216356404
8775-ERLNB,0.7645887575476638
9514-JDSKI,0.7643999052184804
8058-JMEQO,0.7641363265352104
1981-INRFU,0.7641181085380759
2642-DTVCO,0.7634539270794506
0722-TROQR,0.7633815969070173
9689-PTNPG,0.7631391627829428
2462-XIIJB,0.7630497521223778
7029-RPUAV,0.7630045984795206
7330-WZLNC,0.7625948976223849
4529-CKBCL,0.7625363896655333
8372-JUXUI,0.7620953986433172
6358-LYNGM,0.7620212997047925
1157-BQCUW,0.7620145626506926
1452-VOQCH,0.7619943507014567
9787-XVQIU,0.7619673995996541
5834-ASPWA,0.7619471848962148
2215-ZAFGX,0.7615386488080597
6969-MVBAI,0.7614255839123508
9221-OTIVJ,0.7613729728500144
4415-IJZTP,0.7613383468600216
1197-BVMVG,0.761274663607063
8816-VXNZD,0.7612573342177894
7903-CMPEY,0.7611582184516491
3606-TWKGI,0.7611444376309312
4285-GYRQC,0.7609955037113918
2609-IAICY,0.7609803986320565
4145-UQXUQ,0.7609611300521016
6229-LSCKB,0.7609587624651266
8821-XNHVZ,0.7606668988456081
3746-EUBYR,0.7606193940061264
7379-POKDZ,0.7603069884375241
4021-RQSNY,0.7601280656257071
7548-SEPYI,0.7600224258057117
9185-TQCVP,0.7596985314557514
6210-KBBPI,0.7593984942032623
0023-HGHWL,0.7591240393316437
2691-NZETQ,0.7588827842592184
9837-BMCLM,0.7583981765438931
1768-ZAIFU,0.7583673379190895
5380-AFSSK,0.758283648760297
9451-LPGOO,0.7577275691802902
1678-FYZOW,0.7576698589763198
3462-BJQQA,0.7576651272743877
9850-OWRHQ,0.7575526534066277
6424-ELEYH,0.7575335090229488
9025-AOMKI,0.7574805955106312
0822-GAVAP,0.7573310938178763
7363-QTBIW,0.7569955564087079
5685-IIXLY,0.7567785854857563
7156-MHUGY,0.7566847359708524
6357-JJPQT,0.7564214127171919
5570-PTWEH,0.7564009626235898
5569-KGJHX,0.7563565029222269
6892-XPFPU,0.7558428651985649
5949-XIKAE,0.755741859472022
0637-KVDLV,0.7557149226959711
0928-JMXNP,0.7556567100388825
7817-BOQPW,0.7554905466474636
2868-MZAGQ,0.7553787378226194
6457-USBER,0.7551658705178146
8780-IXSTS,0.7550143038765001
7568-PODML,0.7549984055307977
4815-GBTCD,0.754864011564093
5299-SJCZT,0.7546435817975958
3106-ULWFW,0.7545865260455132
7594-RQHXR,0.7545796765496784
0495-RVCBF,0.754565916676003
4614-NUVZD,0.7543732237930286
9391-EOYLI,0.7543197723435038
2004-OCQXK,0.7542561819199389
9253-QXKBE,0.7541024318707884
6615-NGGZJ,0.7539986482400035
2430-USGXP,0.7538159278009473
4228-ZGYUW,0.7536946244975865
4140-MUHUG,0.7536645906396763
1618-CFHME,0.7535194698666089
6230-BSUXY,0.7534127455425392
8361-LTMKD,0.7533525100346755
1304-NECVQ,0.7530239388417282
4844-JJWUY,0.7529543918208228
2612-RRIDN,0.752761558501688
4951-UKAAQ,0.7521133360743709
9399-APLBT,0.7517820631382965
4094-NSEDU,0.7517189649288399
6372-RFVNS,0.7516380432063828
6507-ZJSUR,0.7513331138823424
2397-BRLOM,0.7513288414297863
6328-ZPBGN,0.7504424897856831
8086-OVPWV,0.7502951581309545
9121-PHQSR,0.749812539916171
8752-STIVR,0.7493062142198444
9878-TNQGW,0.7492962391879752
3841-CONLJ,0.749253703661662
4581-SSPWD,0.7487372493552561
7273-TEFQD,0.7487227485193831
1579-KLYDT,0.7486599721458167
2202-CUYXZ,0.7485489071650325
5995-SNNEW,0.7484551964366897
9239-ZBZZV,0.7481604054417577
7503-ZGUZJ,0.7480835530003779
5835-BEQEU,0.7477421094891294
5597-GLBUC,0.7476999473387462
9809-IMGCQ,0.7476337315584372
2645-QTLMB,0.7475989660184519
4112-LUEIZ,0.7471684670851774
5229-PRWKT,0.7468801071017552
1320-HTRDR,0.7466443544714949
0334-GDDSO,0.7464440908208274
7994-UYIVZ,0.746406850163787
2845-HSJCY,0.7463211285949071
8931-GJJIQ,0.7462540351831092
8357-EQXFO,0.746227846802316
1636-NTNCO,0.7461937050689437
4090-KPJIP,0.7460764668741284
9306-CPCBC,0.7460568259768505
7563-BIUPC,0.7456570165120862
9402-ORRAH,0.7455332485966302
8062-YBDOE,0.7453440655958757
5539-TMZLF,0.7453299626733566
9603-OAIHC,0.7452876508209543
6702-OHFWR,0.7450688179870137
8644-XLFBW,0.7450619094697037
0018-NYROU,0.7450385245240025
4853-OITSN,0.7448422532580543
9102-IAYHT,0.744803703204485
7206-GZCDC,0.7446292914378917
8375-DKEBR,0.7445798378879203
2636-ALXXZ,0.7445798378879203
4871-JTKJF,0.7445727725814879
5550-VFRLC,0.7445445100718644
8000-REIQB,0.7445303780467359
1846-XWOQN,0.7445021124559001
9605-WGJVW,0.7444950457372455
8051-HJRLT,0.7444455751122232
7409-KIUTL,0.7443819607806287
9488-HGMJH,0.7443607536930179
3878-AVSOQ,0.7443466149928617
7613-LLQFO,0.7440276161063848
9274-CNFMO,0.7440173661855853
3398-FSHON,0.7439074846291626
1867-BDVFH,0.7437727967560859
2027-FECZV,0.7436980841369849
7074-IEVOJ,0.743688624117363
6877-TJMBR,0.7436262592799943
0168-XZKBB,0.7431993114915738
8625-AZYZY,0.7429972744789414
1024-VRZHF,0.7429142052323402
2789-HQBOU,0.7428489398012498
7802-EFKNY,0.7422413423645947
8443-ZRDBZ,0.7420071432573513
1564-NTYXF,0.7416594403213059
7969-AULMZ,0.7413027985418247
6319-IEJWJ,0.7412817911184616
8242-SOQUO,0.7412312409790871
1704-NRWYE,0.7409659211280618
7511-YMXVQ,0.7408602427716738
0325-XBFAC,0.7402429499520674
8107-KNCIM,0.7400428291052429
4749-OJKQU,0.7399038641660851
0616-ATFGB,0.7398867561082906
9094-AZPHK,0.7397467801960771
7394-FKDNK,0.7396486083652191
3247-ZVOUO,0.7396014863590255
7209-JCUDS,0.7391058598496686
7493-TPUWZ,0.7389134333874634
7120-RFMVS,0.7385852600922992
5244-IRFIH,0.7380026905318334
8083-YTZES,0.737804434104997
4445-ZJNMU,0.7374909142952327
1334-FJSVR,0.7373440146035644
7365-BVCJH,0.7373224296652482
2672-DZUOY,0.7372144878466336
4342-HENTK,0.7368198620267304
5804-LEPIM,0.7366038289407839
8290-YWKHZ,0.7363142594658361
0655-RBDUG,0.7361700237491
5276-KQWHG,0.7361368170607219
1448-PWKYE,0.7358308582188147
4514-GFCFI,0.7353793968929351
5561-NWEVX,0.7353375229094178
4806-KEXQR,0.7352070317335999
9290-SHCMB,0.7349189662417945
4060-LDNLU,0.7349098643378583
4210-QFJMF,0.7339769360739702
2985-FMWYF,0.73363008822068
7314-OXENN,0.733484825880517
7130-VTEWQ,0.7331713811852857
5052-PNLOS,0.7329819040783636
8087-LGYHQ,0.7326722341504143
2123-AGEEN,0.732653107101534
4585-HETAI,0.7326283764240719
5382-SOYZL,0.7324554707511944
6437-UKHMV,0.7321221013194682
6986-IXNDM,0.7319597538676277
1628-BIZYP,0.7316340707399278
6198-RTPMF,0.7313794701073392
6683-VLCTZ,0.7313321875502801
8519-IMDHU,0.7311761001705565
8699-ASUFO,0.7311489173697435
1268-ASBGA,0.7310473428784287
6168-WFVVF,0.7310295746233143
7234-FECYN,0.730740095558975
2575-GFSOE,0.7307360145221925
3422-GALYP,0.7306272276221536
9124-LHCJQ,0.7305939912107583
7294-TMAOP,0.7304723700396093
5797-APWZC,0.7304650557624555
5956-YHHRX,0.7298348391865824
3372-KWFBM,0.7297077106384877
7392-YYPYJ,0.7296986457628948
5883-GTGVD,0.72966108737334
1980-KXVPM,0.7287798744206504
1195-OIYEJ,0.7287735381287347
2055-PDADH,0.7282992186487933
6941-PMGEP,0.7280500524027902
7780-OTDSO,0.7279544413480592
5167-ZFFMM,0.7278162758876844
4229-CZMLL,0.727482039309661
0495-ZBNGW,0.7273509587343955
8510-AWCXC,0.7271734559589489
1173-XZPYF,0.7269963211389238
0480-BIXDE,0.7268697724871794
6356-ELRKD,0.7268625210983582
9647-ERGBE,0.726774040867674
7638-QVMVY,0.7267377251471729
4884-ZTHVF,0.7266869449092259
7858-GTZSP,0.7266323327298055
6860-YRJZP,0.7266020332015523
5027-QPKTE,0.7265406937577311
7206-PQBBZ,0.7265254241627606
1389-CXMLU,0.7264293851822056
4395-PZMSN,0.7263994716866736
4597-NUCQV,0.7263785271933986
1567-DSCIC,0.7262480458365271
0746-JTRFU,0.7259139409452892
2876-GZYZC,0.7257211670466474
2905-KFQUV,0.7256367204611405
3677-IYRBF,0.7253641666759904
4813-HQMGZ,0.7252995805252427
3317-HRTNN,0.7249342513168422
0220-EBGCE,0.7248680624376826
2840-XANRC,0.7237368632503908
5419-CONWX,0.7234795022733779
4123-DVHPH,0.7229633714502627
3716-BDVDB,0.7227284148510247
0644-OQMDK,0.7227056731218852
3428-XZMAZ,0.7226911903337564
6457-GIRWB,0.7226911903337564
1820-TQVEV,0.7226614085025334
6502-MJQAE,0.7226539627367716
7254-IQWOZ,0.7226465168478318
4510-HIMLV,0.7226241784419632
4298-OYIFC,0.7226231321299497
4603-JANFB,0.7226167320603311
9804-ICWBG,0.7226092855555312
5542-TBBWB,0.7226092855555312
5875-YPQFJ,0.7226092855555312
3494-JCHRQ,0.7225869453021453
2446-PLQVO,0.7225497090833398
7465-ZZRVX,0.7225422614701231
8380-PEFPE,0.7223485803079995
2688-BHGOG,0.7222654458695553
7660-HDPJV,0.7218992642320908
9728-FTTVZ,0.7218992642320908
0488-GSLFR,0.7218545122705945
7665-TOALD,0.7218395939664446
4550-EVXNY,0.7218321346299446
0328-GRPMV,0.7217649950690708
4702-IOQDC,0.7217649950690708
1640-PLFMP,0.7217426130026611
3244-DCJWY,0.7217426130026611
6653-CBBOM,0.7217351520680113
5376-DEQCP,0.7216903838788693
1031-IIDEO,0.7216530736746181
1393-IMKZG,0.7213193835742195
3050-GBUSH,0.7212145955811782
3801-HMYNL,0.7210106629064851
0709-TVGUR,0.7207220680099339
0840-DFEZH,0.7207086823135881
1977-STDKI,0.7205269932406805
7402-EYFXX,0.720414713026866
4439-JMPMT,0.7202048537600548
9885-CSMWE,0.7201694876626172
2982-IHMFT,0.7201292854999815
2057-ZBLPD,0.7196367981858905
1450-GALXR,0.7196224491758747
8118-LSUEL,0.7196056976490522
5357-TZHPP,0.7193352797018276
5940-NFXKV,0.719190172269394
6711-FLDFB,0.7187043788611053
3317-VLGQT,0.7186540843489192
9360-OMDZZ,0.7184046720013354
3217-FZDMN,0.7182661538298175
2754-VDLTR,0.7182250656715574
9172-ANCRX,0.7174890913037762
5119-NZPTV,0.7173523136482428
5889-LFOLL,0.7170487807486234
9874-QLCLH,0.7166158801358139
2379-ENZGV,0.7164154321146154
0122-OAHPZ,0.7162569520942427
5348-CAGXB,0.716165675822085
3143-JQEGI,0.7158331273680506
2249-YPRNG,0.7152303365476075
2897-DOVND,0.7150798395028769
2761-OCIAX,0.7147799566191242
9717-QEBGU,0.7147180628908464
8225-BTJAU,0.7146198280271118
8648-PFRMP,0.7143956430972407
9317-WZPGV,0.7143754950384512
8875-AKBYH,0.7142986673136844
3990-QYKBE,0.7141449522892307
3295-YVUSR,0.7140972187728799
1740-CSDJP,0.7139163523778322
6851-WEFYX,0.7138791753131992
7235-NXZCP,0.7137421320362476
4482-EWFMI,0.713233984414808
3138-BKYAV,0.7132015719130946
3721-CNEYS,0.713180716656156
2516-VQRRV,0.7129484152254253
7861-UVUFT,0.7128504117351312
3750-CKVKH,0.7128477165515972
8541-QVFKM,0.7127349017434917
2754-SDJRD,0.7126520741290124
9992-RRAMN,0.7121345526640084
7394-LWLYN,0.7120843401124365
1062-LHZOD,0.7119352647694547
5729-KLZAR,0.7117448270278554
6326-MTTXK,0.7114436047877712
3338-CVVEH,0.7112864416536389
1086-LXKFY,0.7112241012463316
5644-PDMZC,0.7112033475644551
7908-QCBCA,0.7111783187241821
2180-DXNEG,0.7106863970417826
7284-BUYEC,0.7101889832733546
2969-QWUBZ,0.7099844562028857
6221-AVQYL,0.7097402688671792
3296-SILRA,0.7092843948683446
2026-TGDHM,0.7092493658435564
8397-MVTAZ,0.7087649529671581
5976-JCJRH,0.7087284334298052
5293-WXJAK,0.7084358387806142
9330-IJWIO,0.7083058767978476
6393-WRYZE,0.7079357384785568
7479-NITWS,0.7078194329390418
3030-YDNRM,0.7077615656326154
5288-AHOUP,0.7074812264966013
3199-XGZCY,0.7072149401645509
9633-XQABV,0.7070340638979739
8808-ELEHO,0.7069603061110279
6407-UTSLV,0.7067499032707738
7354-OIJLX,0.7067373333460952
8111-SLLHI,0.7067102121671481
9172-JITSM,0.7066563558637785
3957-LXOLK,0.7066070390754472
3427-GGZZI,0.7065501044720006
2276-YDAVZ,0.7065143120705109
3254-YRILK,0.7061331176532909
9223-UCPVT,0.7059045659172979
8417-FMLZI,0.7058368330757175
6734-GMPVK,0.7054558514746869
6857-VWJDT,0.7051674127585221
4706-AXVKM,0.7049893031067107
5519-YLDGW,0.7046106975394965
4282-YMKNA,0.7044951148817993
7245-NIIWQ,0.7043706335880336
3411-WLRSQ,0.7043457515578797
0396-YCHWO,0.7042829363088834
5937-EORGB,0.7040965227558457
2398-YPMUR,0.7040125928014632
6077-BDPXA,0.7037718334325027
4301-VVZKA,0.7036679664348985
8443-WVPSS,0.7033483041428216
2612-RANWT,0.7032497874783656
5928-QLDHB,0.7029493016236988
0235-KGSLC,0.7029176921217833
0302-JOIVN,0.7023205587892449
2665-NPTGL,0.702260499777334
0345-HKJVM,0.7021705662922194
7005-CCBKV,0.7017816069783182
3753-TSEMP,0.7017706815916495
6116-RFVHN,0.701770146752383
1960-UYCNN,0.7016920347100816
5583-SXDAG,0.7015787687700153
6379-RXJRQ,0.701501026370488
7831-QGOXH,0.7011725854561169
2845-AFFTX,0.7010315357144364
5429-LWCMV,0.700575527044105
3346-BRMIS,0.7005039775089524
1219-NNDDO,0.6999624352691193
7079-QRCBC,0.6997312528933126
4039-HEUNW,0.699620722200216
5349-IECLD,0.6994547687946779
9279-CJEOJ,0.6990430634521213
3629-ZNKXA,0.6988051439856531
6215-NQCPY,0.6987789170655888
1309-BXVOQ,0.6987477149926768
5442-XSDCW,0.6987464875500927
4636-QRJKY,0.6987363614626637
5261-QSHQM,0.6986711295533405
3565-UNOCC,0.6983058070597143
9846-GKXAS,0.698295748593156
8943-URTMR,0.6982507963383181
8065-YKXKD,0.6981878220185839
0872-NXJYS,0.6979432964771699
8413-VONUO,0.6979039105286055
6000-APYLU,0.6975182525734065
1200-TUZHR,0.6974661885978863
9095-HFAFX,0.6972859923729069
4274-OWWYO,0.6971638265013119
5054-IEXZT,0.697006935944318
3707-GNWHM,0.6969901432563447
2439-LYPMQ,0.6967484200817446
6996-KNSML,0.6965838496822343
3765-JXVKY,0.6962510711192395
2777-PHDEI,0.6962057299245956
5196-SGOAK,0.6960939138236304
3276-HDUEG,0.6960063546654248
3669-LVWZB,0.695977740073825
9019-QVLZD,0.6959699569796202
0306-JAELE,0.6958894618073331
4647-MUZON,0.6958036653334895
0749-IRGQE,0.694838372376687
0219-YTZUE,0.6948330269405516
8844-TONUD,0.6948060180276397
3045-XETSH,0.6945423331906563
1342-JPNKI,0.6944976965945711
7854-FOKSF,0.6941081880778895
2984-AFWNC,0.69382761949791
5701-YVSVF,0.6938153190180919
2568-BRGYX,0.6936513806952529
4629-NRXKX,0.6927686654920058
1496-GGSUK,0.6925583928817414
1754-GKYPY,0.6925580104794714
0661-XEYAN,0.6925425725401778
6502-HCJTI,0.6917361608285605
1254-IZEYF,0.691131860957173
8665-UTDHZ,0.6910305360855484
3834-XUIFC,0.690607631383002
9600-UDOPK,0.6906046898625448
2272-QAGFO,0.6902713908997103
2408-WITXK,0.6901976376182547
9840-DVNDC,0.6900205451928425
5219-YIPTK,0.6899875865809044
4919-IKATY,0.6898171115503657
1016-DJTSV,0.6893484512921596
2568-OIADY,0.6893150326080537
5159-YFPKQ,0.6892665131718375
5275-SQEIZ,0.6889144110218345
8436-BJUMM,0.6888924708193865
1508-DFXCU,0.6888537969117746
6331-EWIEB,0.6887349864017176
6242-MBHPK,0.6885830537736088
4770-UEZOX,0.688511746009483
3292-PBZEJ,0.6884246118831191
3999-QGRJH,0.6882023257924635
0388-EOPEX,0.6879132689505816
7198-GLXTC,0.6878059228825807
1104-TNLZA,0.6875255827798797
7176-WIONM,0.6874521633357994
4633-MKHYU,0.6873850999424159
5186-SAMNZ,0.6872890459965129
3538-WZPHD,0.687185808709102
4373-MAVJG,0.6871085103831129
0013-EXCHZ,0.6867916388395998
2058-DCJBE,0.6867172083904329
6705-LXORM,0.6866196896366684
6856-RAURS,0.6865711578870588
2685-SREOM,0.6865580147486511
0329-GTIAJ,0.6863060697966692
2983-ZANRP,0.6862976654938894
0848-ZGQIJ,0.6861489154077555
7625-XCQRH,0.6861317734202049
2952-QAYZF,0.6860818770897458
6543-XRMYR,0.6855885047440745
9685-WKZGT,0.6852844798893623
7938-OUHIO,0.6852685363268944
6960-HVYXR,0.6851940890617795
3318-OSATS,0.6850109668375414
9903-LYSAB,0.6848792214149088
8017-LXHFA,0.6848606864714328
5520-FVEWJ,0.6848027876447614
1891-UAWWU,0.6846444640450893
6110-OHIHY,0.684221215486393
3877-JRJIP,0.6838734229131244
5931-FLJJF,0.6832210973140301
8111-RKSPX,0.6831933775714546
5318-IXUZF,0.6831524984958303
9572-WUKSB,0.6830970909180364
8374-XGEJJ,0.6821009533826577
3453-RTHJQ,0.6820494824502659
6772-KSATR,0.6820185989719043
0612-RTZZA,0.6819052535920334
3393-FMZPV,0.6818378914053596
1251-STYSZ,0.6816210267184225
3951-NJCVI,0.6814738634366961
5442-UTCVD,0.6811193234453683
4559-UWIHT,0.6810281051751377
8313-NDOIA,0.6809655228456386
4124-MMETB,0.6806388368191297
8263-JQAIK,0.6804399058412262
4735-ASGMA,0.6803824921176187
8708-XPXHZ,0.6798305621266725
6030-REHUX,0.6795909699757547
9638-JIQYA,0.6783341766037633
5393-RXQSZ,0.6783233889600183
6432-TWQLB,0.6781871240666462
2867-UIMSS,0.6781774601084554
0115-TFERT,0.6780647039113084
4132-KALRO,0.6779431955239795
1522-VVDMG,0.6775975616213492
8945-GRKHX,0.6775911750484824
0611-DFXKO,0.6775110685203019
6267-DCFFZ,0.6772377649214704
3496-LFSZU,0.6768671340193873
4289-DTDKW,0.6767412108530857
8309-IEYJD,0.6765357831488894
5117-IFGPS,0.6764925416600159
7853-OETYL,0.6764758347298194
9696-RMYBA,0.6764120678024065
1028-FFNJK,0.6759126576545579
8650-RHRKE,0.6757888942076894
3663-MITLP,0.6755770524092121
6060-DRTNL,0.6754461112904281
2260-USTRB,0.6751800918100205
9444-JTXHZ,0.6751642532455172
6338-AVWCY,0.6750035574995262
